Order_ID,Distance_km,Weather,Traffic_Level,Time_of_Day,Vehicle_Type,Preparation_Time_min,Courier_Experience_yrs,Delivery_Time
433,15.84,Rainy,Medium,Morning,Car,7,9.6,77.8
434,3.43,Clear,High,Afternoon,Bike,27,5.0,51.9
435,3.02,Foggy,Medium,Night,Bike,24,6.7,48.3
436,17.82,Clear,Medium,Night,Car,17,8.2,83.4
437,2.75,Clear,Low,Night,Bike,19,4.6,27.1
438,20.72,Clear,High,Afternoon,Bike,15,8.4,120.0
439,17.95,Clear,Low,Night,Car,20,1.6,84.0
440,2.95,Clear,Low,Morning,Car,11,5.1,21.2
441,3.04,Rainy,Low,Evening,Scooter,5,5.1,13.7
442,24.68,Rainy,Low,Afternoon,Car,27,7.0,123.0
443,9.98,Foggy,Low,Evening,Scooter,34,1.6,81.1
444,9.9,Stormy,Medium,Morning,Bike,23,1.5,103.0
445,20.51,Clear,Low,Evening,Scooter,22,9.1,70.4
446,23.73,Rainy,Medium,Morning,Car,13,3.4,134.2
447,24.66,Clear,Low,Evening,Bike,22,3.6,107.5
448,19.08,Rainy,Low,Evening,Bike,7,7.9,62.9
449,10.03,Clear,Medium,Night,Bike,7,4.4,34.1
450,3.0,Stormy,High,Evening,Scooter,8,8.4,41.6
451,19.65,Rainy,High,Morning,Bike,20,4.3,153.5
452,14.4,Stormy,High,Morning,Scooter,15,7.7,144.7
453,11.18,Foggy,Medium,Morning,Bike,27,5.5,87.9
454,22.75,Foggy,Medium,Afternoon,Scooter,27,9.4,130.6
455,3.67,Foggy,Medium,Morning,Bike,19,3.6,39.0
456,12.82,Clear,Medium,Afternoon,Bike,13,3.9,72.8
457,1.27,Clear,Low,Morning,Scooter,30,9.7,22.0
458,12.25,Clear,Medium,Afternoon,Bike,12,7.5,56.0
459,2.35,Clear,Medium,Evening,Bike,26,7.8,18.9
460,3.85,Clear,Medium,Evening,Bike,10,3.3,16.5
461,3.82,Clear,Medium,Morning,Bike,25,5.6,43.8
462,16.58,Clear,Low,Afternoon,Bike,22,3.5,70.4
463,18.91,Stormy,Medium,Night,Car,10,3.0,146.6
464,15.0,Foggy,Low,Night,Scooter,10,5.6,68.3
465,24.09,Clear,High,Night,Car,16,9.9,125.0
466,10.0,Clear,Low,Evening,Bike,9,2.5,39.3
467,7.86,Clear,Low,Evening,Bike,18,2.8,37.3
468,21.85,Clear,High,Afternoon,Bike,10,2.8,125.3
469,6.37,Rainy,Medium,Morning,Scooter,25,8.0,51.8
470,24.12,Clear,Low,Evening,Bike,31,5.3,99.9
471,1.29,Rainy,Medium,Morning,Scooter,34,4.2,42.1
472,24.28,Foggy,Low,Night,Bike,32,8.5,120.8
473,2.04,Foggy,Low,Night,Bike,24,3.3,41.6
474,22.39,Clear,Low,Morning,Bike,23,4.2,93.0
475,13.66,Rainy,Medium,Afternoon,Scooter,18,1.2,92.4
476,24.83,Clear,High,Night,Bike,5,1.6,141.6
477,2.77,Clear,Medium,Afternoon,Bike,31,1.8,45.3
478,14.29,Clear,Medium,Night,Car,24,3.8,84.2
479,24.26,Clear,Low,Evening,Scooter,33,5.5,97.0
480,13.55,Clear,Medium,Night,Bike,29,0.5,80.0
481,16.11,Clear,High,Afternoon,Bike,27,2.3,109.1
482,17.7,Rainy,Low,Evening,Bike,11,2.2,91.1
483,11.91,Rainy,High,Night,Bike,11,2.9,90.5
484,16.06,Clear,Medium,Evening,Scooter,18,2.1,88.4
485,15.02,Clear,High,Evening,Bike,24,2.4,111.7
486,22.63,Foggy,Medium,Night,Car,20,9.8,136.5
487,2.09,Clear,Medium,Morning,Bike,16,6.1,22.5
488,7.74,Foggy,High,Morning,Bike,27,7.7,82.9
489,23.81,Rainy,High,Afternoon,Car,15,8.3,155.1
490,22.37,Clear,Low,Afternoon,Bike,22,6.8,84.4
491,11.94,Clear,High,Night,Car,16,7.2,70.0
492,15.88,Clear,Low,Evening,Scooter,28,6.5,66.1
493,7.66,Clear,Low,Evening,Bike,14,6.7,28.2
494,5.51,Clear,Medium,Morning,Bike,28,9.3,43.2
495,12.13,Rainy,Medium,Morning,Bike,29,2.3,92.6
496,9.48,Clear,High,Evening,Car,9,3.1,62.2
497,15.01,Clear,Medium,Evening,Bike,30,1.4,97.9
498,2.87,Rainy,Low,Afternoon,Bike,28,8.5,32.8
499,24.39,Clear,Medium,Evening,Bike,6,4.8,97.1
500,24.67,Clear,Low,Evening,Scooter,14,9.1,74.0
501,17.76,Clear,Medium,Night,Bike,30,4.4,101.4
502,13.87,Clear,Medium,Evening,Bike,28,4.7,79.1
503,8.43,Rainy,Low,Morning,Car,30,4.8,58.8
504,20.53,Clear,Medium,Morning,Bike,20,6.3,101.1
505,17.43,Rainy,Medium,Afternoon,Bike,29,7.8,118.7
506,4.9,Clear,Medium,Afternoon,Scooter,10,3.8,20.9
507,22.86,Clear,Medium,Night,Scooter,10,6.5,94.2
508,20.74,Clear,Low,Afternoon,Bike,24,2.4,88.1
509,23.8,Rainy,Low,Evening,Bike,33,5.8,114.5
510,18.42,Clear,Low,Evening,Bike,28,5.7,72.0
511,15.72,Clear,Low,Night,Bike,27,8.9,72.9
512,11.04,Rainy,Medium,Morning,Scooter,16,9.0,61.5
513,23.39,Clear,High,Evening,Bike,13,5.1,129.8
514,21.79,Clear,Medium,Evening,Scooter,21,0.7,109.4
515,2.09,Rainy,Medium,Night,Bike,14,8.5,29.7
516,1.63,Clear,Medium,Morning,Scooter,12,0.5,15.5
517,10.04,Rainy,Medium,Afternoon,Bike,28,5.0,72.9
518,20.45,Clear,High,Evening,Car,13,0.7,125.6
519,24.69,Rainy,High,Morning,Bike,11,3.8,172.2
520,4.61,Rainy,Medium,Night,Scooter,29,6.5,57.7
521,15.26,Clear,Low,Night,Bike,14,4.0,64.8
522,10.14,Rainy,High,Morning,Bike,28,9.3,91.8
523,24.28,Foggy,Low,Night,Scooter,29,6.6,124.1
524,21.21,Clear,High,Afternoon,Bike,29,6.6,151.0
525,21.12,Clear,High,Morning,Bike,5,4.1,122.0
526,12.25,Rainy,Low,Afternoon,Scooter,23,0.9,71.3
527,10.96,Rainy,High,Night,Scooter,26,7.5,89.3
528,7.56,Clear,High,Afternoon,Bike,32,7.3,71.9
529,2.35,Foggy,High,Afternoon,Bike,15,5.5,32.0
530,21.75,Clear,Medium,Afternoon,Bike,27,4.5,109.6
531,20.51,Rainy,Low,Afternoon,Car,24,5.6,95.2
532,24.99,Rainy,Medium,Morning,Bike,14,7.6,130.0
533,24.92,Stormy,Medium,Night,Scooter,6,7.3,164.2
534,14.33,Clear,Low,Night,Bike,18,6.8,54.3
535,19.46,Rainy,Medium,Evening,Bike,16,9.1,98.4
536,23.67,Clear,Medium,Afternoon,Bike,8,6.3,100.1
537,21.39,Clear,Low,Afternoon,Scooter,26,0.6,92.3
538,6.94,Clear,Medium,Evening,Bike,17,6.4,33.3
539,11.81,Rainy,Low,Evening,Bike,24,6.3,68.8
540,4.1,Clear,Medium,Afternoon,Bike,32,1.2,45.4
541,23.9,Clear,Medium,Night,Bike,14,4.6,109.0
542,15.55,Rainy,Low,Evening,Bike,6,6.7,62.8
543,6.49,Rainy,High,Afternoon,Bike,29,7.2,78.6
544,17.12,Rainy,Low,Night,Scooter,21,9.0,80.4
545,15.84,Foggy,Medium,Morning,Bike,14,8.5,88.0
546,9.6,Clear,High,Evening,Bike,27,1.6,87.8
547,3.73,Stormy,High,Evening,Car,20,6.3,65.6
548,17.12,Foggy,Low,Night,Bike,13,6.2,88.3
549,13.49,Clear,High,Morning,Car,23,3.4,103.7
550,19.54,Clear,High,Night,Bike,15,2.2,131.0
551,13.48,Clear,Medium,Evening,Bike,10,2.4,61.8
552,21.45,Clear,Medium,Morning,Bike,29,2.2,125.2
553,14.25,Rainy,Low,Afternoon,Bike,29,8.2,77.4
554,14.46,Rainy,Medium,Evening,Bike,8,1.9,86.5
555,22.04,Rainy,Medium,Night,Bike,20,3.0,136.8
556,10.68,Clear,High,Night,Scooter,16,2.6,79.5
557,4.22,Clear,Medium,Night,Bike,28,7.3,35.9
558,1.69,Foggy,Medium,Night,Bike,28,2.0,49.4
559,19.12,Clear,Low,Night,Bike,31,0.7,92.5
560,15.89,Stormy,Low,Evening,Scooter,20,4.1,100.2
561,17.9,Clear,Low,Morning,Bike,27,3.4,77.5
562,6.11,Stormy,Low,Night,Bike,26,4.3,57.1
563,4.27,Clear,Medium,Night,Scooter,7,7.7,15.6
564,1.35,Clear,High,Afternoon,Car,16,0.6,32.1
565,9.41,Clear,Medium,Afternoon,Bike,19,0.9,52.0
566,15.16,Rainy,Medium,Morning,Car,24,2.9,97.1
567,10.41,Foggy,Medium,Evening,Bike,34,8.9,99.5
568,11.5,Clear,Medium,Evening,Car,16,2.1,62.0
569,22.7,Foggy,Medium,Morning,Scooter,13,10.0,127.4
570,9.36,Rainy,Medium,Morning,Car,14,8.2,63.5
571,13.34,Rainy,Medium,Morning,Scooter,27,4.8,98.9
572,19.81,Foggy,Low,Night,Bike,31,7.6,109.2
573,10.52,Clear,Low,Evening,Bike,12,5.4,42.5
574,15.93,Clear,Medium,Morning,Bike,17,5.9,81.7
575,21.7,Foggy,High,Afternoon,Bike,26,6.0,182.0
576,23.79,Foggy,Medium,Night,Bike,19,6.7,147.4
577,4.53,Stormy,High,Night,Car,32,1.1,103.1
578,23.24,Foggy,Medium,Night,Bike,21,6.4,143.4
579,12.81,Clear,Medium,Night,Bike,31,7.3,86.9
580,7.2,Foggy,Medium,Morning,Bike,16,3.5,56.1
581,12.02,Clear,High,Night,Scooter,20,9.8,79.4
582,24.52,Stormy,Low,Afternoon,Bike,29,1.9,171.6
583,12.82,Clear,Medium,Afternoon,Bike,15,9.1,63.9
584,8.89,Rainy,Low,Morning,Car,23,6.9,54.7
585,16.2,Clear,Medium,Night,Scooter,33,6.8,87.0
586,6.76,Clear,High,Afternoon,Scooter,17,8.8,52.6
587,2.82,Clear,Medium,Evening,Scooter,7,8.4,18.1
588,4.09,Foggy,Medium,Night,Bike,29,3.8,63.2
589,4.07,Foggy,High,Morning,Scooter,8,7.2,42.0
590,4.65,Clear,Medium,Evening,Bike,28,1.0,53.6
591,4.33,Rainy,Medium,Night,Bike,19,4.9,37.2
592,16.38,Rainy,High,Evening,Bike,18,9.4,113.3
593,5.37,Clear,Medium,Night,Bike,32,3.1,54.6
594,9.3,Clear,Medium,Night,Bike,15,1.0,60.5
595,22.52,Foggy,Low,Afternoon,Bike,32,6.0,122.5
596,12.38,Rainy,Low,Evening,Bike,17,3.9,60.6
597,17.02,Clear,Medium,Evening,Bike,24,4.1,84.4
598,5.14,Rainy,Medium,Morning,Scooter,22,6.0,50.4
599,5.61,Clear,High,Morning,Bike,17,6.4,47.5
600,1.98,Clear,High,Evening,Car,25,4.7,37.9
601,5.05,Clear,High,Afternoon,Bike,31,5.3,67.1
602,7.69,Clear,Medium,Afternoon,Scooter,23,9.9,47.8
603,5.25,Rainy,High,Night,Scooter,8,9.6,40.7
604,3.13,Foggy,Medium,Morning,Car,16,7.2,38.9
605,3.9,Clear,Medium,Morning,Bike,7,2.0,34.3
606,12.06,Clear,Medium,Morning,Bike,20,3.9,66.3
607,5.95,Rainy,Low,Night,Bike,5,8.9,21.4
608,9.74,Foggy,Low,Afternoon,Bike,8,4.5,44.1
609,13.08,Rainy,High,Morning,Bike,13,9.6,94.7
610,17.57,Foggy,Medium,Night,Scooter,27,5.1,119.2
611,1.94,Clear,Medium,Evening,Bike,17,8.7,20.3
612,20.19,Rainy,Medium,Afternoon,Bike,26,0.8,134.1
613,16.07,Clear,High,Evening,Bike,34,4.6,132.1
614,2.96,Clear,Medium,Morning,Bike,14,7.2,30.0
615,21.97,Clear,Medium,Night,Car,13,8.7,87.2
616,23.1,Clear,Low,Afternoon,Car,24,6.3,98.5
617,2.47,Foggy,Low,Morning,Bike,10,2.1,14.9
618,7.65,Foggy,High,Afternoon,Bike,23,8.9,82.2
619,20.35,Clear,Medium,Night,Car,7,6.0,83.2
620,18.96,Clear,Medium,Night,Bike,14,1.5,92.8
621,5.43,Clear,Medium,Morning,Scooter,14,4.9,30.1
622,6.02,Clear,High,Afternoon,Car,28,7.1,70.5
623,9.89,Rainy,Medium,Night,Bike,25,4.8,75.3
624,12.63,Foggy,Medium,Afternoon,Bike,28,8.8,95.1
625,15.84,Stormy,Medium,Afternoon,Bike,29,4.5,141.3
626,9.85,Rainy,Low,Evening,Car,6,6.0,35.8
627,12.1,Foggy,High,Morning,Bike,17,2.5,109.8
628,18.94,Clear,High,Morning,Bike,11,5.4,113.0
629,1.88,Clear,High,Afternoon,Scooter,33,2.6,50.1
630,7.06,Clear,High,Evening,Scooter,17,2.6,63.8
631,18.12,Rainy,High,Afternoon,Bike,34,3.2,166.3
632,22.48,Rainy,Medium,Morning,Bike,18,0.9,137.8
633,13.28,Clear,High,Morning,Bike,32,2.1,114.4
634,13.77,Clear,Medium,Afternoon,Bike,22,4.5,77.2
635,3.57,Clear,Low,Afternoon,Bike,18,1.7,30.9
636,11.74,Stormy,Medium,Afternoon,Scooter,27,1.8,124.8
637,13.78,Clear,High,Morning,Bike,31,9.7,104.4
638,6.82,Rainy,Medium,Afternoon,Bike,17,4.6,55.9
639,7.46,Rainy,High,Afternoon,Bike,23,4.3,86.7
640,10.05,Clear,Low,Night,Bike,12,3.0,46.9
641,1.48,Rainy,Medium,Morning,Scooter,8,5.4,24.7
642,8.73,Foggy,Medium,Afternoon,Scooter,13,6.2,57.7
643,6.07,Clear,Low,Evening,Scooter,16,4.5,35.9
644,8.86,Foggy,Low,Morning,Scooter,24,4.2,54.3
645,3.87,Clear,Low,Afternoon,Scooter,6,7.2,21.1
646,22.37,Clear,High,Afternoon,Bike,33,9.5,143.9
647,15.25,Foggy,Low,Night,Bike,8,8.8,72.1
648,17.3,Foggy,Low,Night,Scooter,25,1.6,110.6
649,19.94,Stormy,Low,Morning,Bike,28,6.7,136.7
650,12.96,Rainy,Medium,Night,Bike,23,0.6,92.7
651,3.09,Foggy,Medium,Night,Bike,13,6.5,25.7
652,13.89,Foggy,Medium,Morning,Bike,13,4.9,91.5
653,15.08,Foggy,Medium,Evening,Bike,15,5.2,95.6
654,18.89,Rainy,Low,Afternoon,Scooter,14,6.1,87.6
655,11.36,Clear,Medium,Afternoon,Bike,7,7.6,47.7
656,4.06,Foggy,High,Night,Car,12,7.4,39.4
657,7.81,Clear,Low,Afternoon,Bike,26,0.9,46.3
658,9.71,Clear,Medium,Night,Bike,15,7.5,53.5
659,16.5,Clear,Low,Morning,Bike,10,8.4,58.1
660,14.7,Rainy,Low,Morning,Bike,22,1.1,77.4
661,9.55,Clear,Medium,Morning,Car,12,3.6,59.9
662,24.68,Clear,Medium,Afternoon,Bike,27,8.0,118.1
663,15.54,Foggy,Low,Night,Bike,6,5.2,59.6
664,6.69,Clear,Medium,Night,Bike,24,7.1,52.3
665,3.44,Rainy,High,Afternoon,Bike,9,5.3,33.9
666,4.67,Clear,High,Morning,Bike,29,9.8,53.1
667,6.9,Clear,High,Evening,Bike,14,9.4,47.6
668,4.86,Clear,Medium,Night,Bike,34,3.2,51.7
669,5.48,Rainy,Medium,Night,Scooter,22,4.2,60.0
670,7.84,Clear,Medium,Afternoon,Scooter,16,4.6,49.2
671,5.16,Foggy,Low,Evening,Bike,32,1.5,56.8
672,22.52,Clear,Medium,Morning,Bike,27,4.3,116.1
673,2.93,Clear,Medium,Night,Scooter,25,7.9,42.0
674,13.59,Clear,Low,Afternoon,Scooter,6,8.5,49.9
675,10.85,Clear,High,Evening,Bike,14,8.9,73.1
676,24.58,Rainy,Low,Afternoon,Bike,16,0.6,118.9
677,3.69,Foggy,Medium,Evening,Bike,23,8.0,49.8
678,10.55,Rainy,Low,Afternoon,Bike,9,5.3,50.7
679,24.27,Clear,Medium,Evening,Bike,14,2.5,113.8
680,21.77,Clear,Low,Night,Bike,5,5.2,75.8
681,20.61,Clear,Low,Evening,Scooter,11,8.5,81.1
682,7.19,Stormy,Medium,Morning,Bike,5,4.6,55.3
683,5.1,Clear,Medium,Night,Bike,26,9.9,47.5
684,17.05,Rainy,Medium,Morning,Scooter,32,6.4,121.6
685,23.31,Clear,Low,Night,Scooter,26,5.2,97.2
686,14.36,Clear,Medium,Evening,Bike,21,3.3,88.0
687,14.72,Clear,Medium,Night,Bike,16,0.6,68.8
688,7.72,Clear,Medium,Afternoon,Bike,11,6.3,31.4
689,19.47,Rainy,High,Evening,Bike,12,6.0,144.5
690,5.49,Clear,Medium,Afternoon,Bike,7,5.4,25.3
691,8.77,Rainy,Medium,Afternoon,Bike,19,5.6,63.6
692,11.21,Clear,High,Afternoon,Bike,16,8.5,81.4
693,13.18,Stormy,High,Afternoon,Scooter,30,3.5,171.1
694,6.82,Clear,High,Morning,Bike,21,5.7,68.0
695,3.76,Foggy,Medium,Evening,Bike,6,7.0,24.2
696,15.65,Foggy,Medium,Afternoon,Bike,21,2.5,115.0
697,7.93,Stormy,Low,Morning,Scooter,29,9.3,70.4
698,14.95,Clear,Medium,Night,Car,8,7.5,72.6
699,4.7,Rainy,High,Afternoon,Scooter,11,1.0,46.4
700,12.55,Clear,Medium,Afternoon,Car,19,8.7,59.4
701,13.78,Clear,High,Morning,Bike,25,9.3,91.6
702,2.24,Clear,Medium,Night,Bike,29,8.0,32.0
703,9.08,Clear,Medium,Night,Bike,20,4.5,52.5
704,4.23,Stormy,High,Morning,Bike,29,9.9,79.4
705,2.52,Clear,High,Afternoon,Bike,10,1.7,31.8
706,24.76,Rainy,High,Evening,Bike,9,5.6,172.1
707,8.74,Rainy,High,Morning,Bike,30,2.1,103.5
708,20.44,Clear,Medium,Evening,Bike,20,4.7,98.5
709,7.11,Rainy,Medium,Afternoon,Car,5,9.3,34.4
710,17.36,Clear,High,Afternoon,Bike,19,8.0,96.6
711,19.25,Rainy,Medium,Night,Bike,24,7.9,116.4
712,15.3,Clear,Low,Afternoon,Bike,9,3.9,53.8
713,12.32,Foggy,Medium,Night,Scooter,17,9.4,86.5
714,10.88,Rainy,Medium,Night,Scooter,18,4.0,67.1
715,9.37,Stormy,Low,Afternoon,Bike,29,0.9,85.4
716,23.31,Clear,Medium,Night,Bike,6,6.6,96.8
717,20.93,Clear,Low,Afternoon,Scooter,6,3.9,75.8
718,24.16,Clear,Medium,Night,Bike,23,2.0,133.9
719,3.98,Clear,High,Night,Car,23,9.4,37.6
720,18.54,Clear,Medium,Afternoon,Bike,16,6.6,86.0
721,23.52,Rainy,High,Evening,Bike,27,9.4,164.3
722,5.35,Clear,Medium,Morning,Car,34,6.0,56.2
723,2.6,Clear,High,Afternoon,Bike,21,1.1,37.5
724,18.79,Foggy,Low,Night,Bike,6,0.8,90.1
725,14.79,Rainy,Low,Morning,Bike,15,9.1,65.2
726,21.2,Clear,High,Evening,Scooter,21,0.9,144.2
727,4.35,Clear,High,Afternoon,Bike,18,6.3,42.1
728,20.09,Clear,Low,Night,Bike,13,3.3,71.9
729,5.84,Clear,High,Night,Bike,30,7.0,64.1
730,4.93,Rainy,Medium,Afternoon,Scooter,29,3.2,53.8
731,4.94,Clear,High,Night,Bike,33,0.9,73.0
732,20.55,Foggy,Medium,Morning,Bike,23,7.4,130.8
733,16.96,Rainy,Medium,Night,Bike,32,3.5,115.6
734,13.55,Rainy,Medium,Morning,Scooter,23,5.7,102.3
735,9.61,Clear,Medium,Morning,Scooter,5,7.9,49.8
736,22.05,Clear,Medium,Afternoon,Bike,9,7.2,106.3
737,10.42,Rainy,Medium,Night,Scooter,23,3.8,75.9
738,20.6,Clear,Low,Morning,Bike,6,7.6,64.0
739,11.54,Clear,Low,Night,Bike,33,9.3,61.5
740,10.05,Clear,Low,Morning,Scooter,18,6.3,50.4
741,12.1,Clear,High,Evening,Bike,23,7.2,87.7
742,8.23,Rainy,Medium,Afternoon,Scooter,28,8.7,56.3
743,18.94,Clear,High,Afternoon,Car,12,8.5,101.0
744,13.07,Clear,High,Afternoon,Bike,21,3.8,96.5
745,6.57,Clear,Medium,Morning,Bike,6,9.9,26.3
746,22.59,Rainy,High,Evening,Car,21,0.8,175.0
747,10.21,Foggy,Medium,Morning,Bike,12,9.9,61.4
748,14.05,Foggy,Low,Afternoon,Bike,18,2.8,62.9
749,22.76,Clear,Medium,Morning,Bike,21,4.7,109.1
750,15.98,Clear,Medium,Afternoon,Bike,10,8.9,67.1
751,3.81,Clear,High,Night,Scooter,30,2.8,58.8
752,23.56,Rainy,Medium,Morning,Bike,33,2.6,159.7
753,16.06,Rainy,Low,Night,Scooter,15,6.6,75.6
754,9.04,Rainy,Medium,Morning,Scooter,12,7.2,59.7
755,4.34,Clear,Medium,Afternoon,Bike,17,0.6,34.8
756,20.06,Rainy,Low,Night,Bike,12,4.8,81.6
757,15.88,Clear,Medium,Morning,Scooter,11,5.1,74.5
758,13.8,Rainy,High,Afternoon,Scooter,28,3.1,125.1
759,22.45,Clear,High,Morning,Bike,28,5.7,141.0
760,19.93,Rainy,Medium,Night,Bike,34,2.0,144.0
761,4.64,Clear,Medium,Morning,Bike,30,3.6,40.5
762,8.48,Clear,Low,Morning,Bike,34,7.3,54.1
763,6.96,Rainy,Medium,Night,Bike,7,8.8,32.5
764,18.85,Clear,High,Afternoon,Scooter,6,6.1,101.4
765,1.8,Rainy,Medium,Morning,Bike,16,1.2,25.3
766,14.68,Rainy,Low,Morning,Car,8,6.9,67.8
767,19.3,Rainy,High,Evening,Scooter,9,9.0,127.1
768,22.04,Clear,High,Evening,Bike,20,5.3,133.1
769,9.21,Clear,Medium,Afternoon,Bike,6,5.2,41.9
770,20.71,Rainy,Low,Night,Scooter,31,9.9,106.1
771,3.66,Clear,Low,Afternoon,Scooter,28,6.5,39.2
772,21.31,Rainy,Low,Afternoon,Car,28,8.2,95.2
773,4.06,Clear,Medium,Afternoon,Bike,17,6.6,37.9
774,10.53,Clear,Low,Morning,Bike,32,2.6,66.2
775,20.14,Clear,High,Morning,Car,8,3.2,118.0
776,4.6,Clear,High,Afternoon,Bike,32,6.8,59.5
777,6.5,Clear,Medium,Afternoon,Scooter,9,4.8,32.0
778,18.33,Rainy,Medium,Evening,Bike,31,4.3,118.6
779,18.28,Rainy,Medium,Night,Scooter,16,0.7,115.7
780,16.39,Clear,High,Afternoon,Bike,19,8.9,99.8
781,17.65,Stormy,High,Evening,Scooter,9,8.9,155.2
782,14.03,Clear,Low,Afternoon,Bike,9,4.9,54.5
783,7.04,Foggy,Low,Night,Car,20,7.2,59.7
784,9.3,Rainy,High,Afternoon,Bike,29,2.2,109.5
785,5.36,Rainy,Medium,Night,Bike,13,5.3,43.0
786,22.8,Clear,Low,Morning,Bike,19,4.7,77.6
787,15.0,Clear,Medium,Night,Car,34,6.7,91.6
788,10.62,Clear,High,Afternoon,Bike,31,5.0,99.6
789,12.09,Rainy,Low,Evening,Bike,8,5.2,51.8
790,23.73,Clear,High,Morning,Bike,21,3.3,162.8
791,4.68,Rainy,Low,Evening,Bike,28,1.0,48.6
792,15.07,Clear,High,Afternoon,Bike,31,9.2,108.4
793,13.14,Foggy,Medium,Morning,Bike,5,0.6,75.5
794,15.67,Clear,Medium,Evening,Scooter,20,3.2,91.8
795,1.43,Clear,Medium,Afternoon,Bike,27,4.8,26.7
796,21.93,Clear,High,Evening,Scooter,32,3.5,152.3
797,23.37,Clear,High,Night,Scooter,33,5.7,148.9
798,14.56,Clear,Medium,Night,Car,24,4.9,85.7
799,17.72,Rainy,Medium,Afternoon,Scooter,21,2.9,116.0
800,23.14,Clear,Medium,Evening,Bike,8,1.3,107.2
801,17.97,Clear,Medium,Afternoon,Scooter,27,1.8,106.5
802,4.66,Foggy,High,Evening,Bike,17,5.1,60.7
803,14.83,Clear,Low,Morning,Bike,12,8.5,51.8
804,15.56,Foggy,Low,Afternoon,Scooter,22,1.5,87.6
805,11.18,Stormy,Medium,Afternoon,Car,17,6.9,86.0
806,18.67,Clear,Low,Evening,Bike,13,8.0,65.8
807,23.42,Clear,High,Afternoon,Bike,9,3.1,129.5
808,23.21,Clear,Medium,Morning,Bike,34,6.8,122.5
809,11.82,Rainy,Medium,Evening,Bike,15,7.0,70.8
810,3.72,Rainy,High,Evening,Scooter,32,7.2,64.1
811,24.64,Rainy,Medium,Evening,Bike,18,9.0,135.8
812,21.13,Rainy,Medium,Morning,Bike,28,4.3,130.3
813,3.99,Clear,Low,Morning,Bike,22,2.8,21.0
814,23.1,Foggy,Medium,Afternoon,Car,22,5.7,145.2
815,21.88,Rainy,Low,Evening,Scooter,24,1.1,109.3
816,13.45,Rainy,Medium,Morning,Scooter,20,3.7,90.0
817,15.19,Foggy,Medium,Night,Bike,8,8.9,79.3
818,10.58,Rainy,Medium,Afternoon,Car,23,5.6,78.3
819,2.31,Clear,Medium,Morning,Bike,9,4.6,12.9
820,9.04,Clear,Low,Morning,Car,6,3.0,29.9
821,20.27,Clear,High,Morning,Bike,21,2.9,137.4
822,1.11,Clear,Low,Afternoon,Bike,32,2.7,28.1
823,9.0,Stormy,High,Morning,Bike,8,8.4,78.9
824,10.56,Clear,Medium,Morning,Bike,10,9.9,43.1
825,13.9,Rainy,Medium,Night,Bike,34,5.6,102.4
826,23.08,Clear,Medium,Night,Car,26,1.3,118.8
827,9.31,Clear,High,Night,Bike,22,7.6,69.7
828,9.33,Foggy,Low,Morning,Bike,10,8.8,44.6
829,18.7,Foggy,Medium,Night,Bike,24,9.3,113.8
830,11.85,Clear,High,Evening,Bike,30,6.5,97.8
831,6.39,Clear,High,Night,Scooter,19,5.3,50.2
832,11.86,Clear,Medium,Night,Bike,5,6.4,57.7
833,4.38,Clear,High,Morning,Scooter,21,0.6,49.9
834,5.23,Clear,Medium,Evening,Bike,6,6.7,22.7
835,12.96,Clear,Low,Night,Car,8,7.2,48.9
836,11.05,Stormy,Medium,Morning,Bike,28,7.4,108.8
837,22.96,Rainy,Medium,Evening,Car,7,5.8,121.5
838,9.7,Foggy,Medium,Night,Bike,31,7.2,75.2
839,14.93,Rainy,High,Morning,Scooter,25,6.6,127.6
840,16.17,Clear,Medium,Evening,Bike,7,1.6,73.3
841,1.31,Foggy,Low,Night,Bike,28,9.0,30.5
842,16.92,Clear,High,Evening,Bike,18,6.4,106.0
843,5.27,Foggy,Low,Evening,Scooter,24,7.4,50.2
844,24.07,Clear,High,Morning,Bike,31,3.8,155.2
845,4.57,Clear,High,Afternoon,Bike,12,9.2,43.4
846,10.95,Foggy,High,Evening,Scooter,33,5.3,127.5
847,3.05,Rainy,High,Evening,Scooter,12,7.0,35.6
848,24.92,Foggy,Low,Evening,Car,13,9.5,101.7
849,13.05,Foggy,Medium,Evening,Bike,22,9.2,80.3
850,15.29,Clear,Low,Evening,Bike,31,6.6,67.8
851,2.61,Clear,Low,Afternoon,Bike,30,2.1,35.3
852,19.0,Clear,Medium,Morning,Scooter,11,9.5,80.7
853,6.04,Rainy,Low,Afternoon,Car,14,9.8,36.0
854,22.55,Rainy,High,Morning,Car,34,1.5,191.9
855,5.92,Clear,High,Afternoon,Car,34,4.8,71.4
856,5.58,Rainy,Medium,Morning,Car,5,5.7,37.8
857,1.88,Rainy,Medium,Night,Car,33,1.4,55.7
858,12.33,Clear,Medium,Evening,Bike,8,2.3,53.5
859,14.56,Foggy,High,Morning,Car,24,5.6,131.9
860,2.58,Rainy,Medium,Morning,Scooter,8,9.6,18.1
861,19.61,Foggy,Low,Evening,Bike,27,0.8,112.8
862,11.88,Clear,Medium,Night,Bike,33,9.2,77.8
863,13.59,Clear,Medium,Evening,Bike,18,9.0,81.4
864,11.58,Clear,High,Morning,Scooter,9,8.6,60.9
865,10.62,Clear,Low,Morning,Scooter,9,4.1,43.8
866,14.43,Stormy,Low,Evening,Bike,23,5.2,103.1
